"","estimates","methods","scene","par"
"6052",1.1886776260995,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6053",0.923424393761676,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6054",1.05819032980994,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6055",0.964510304111495,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6056",1.02796652851142,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6057",1.08325131963483,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6058",0.87195361930362,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6059",1.11785760871881,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6060",1.10962544073655,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6061",1.00706278274049,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6062",1.16028242783291,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6063",0.865876832066823,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6064",1.16275047334738,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6065",0.979619879162677,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6066",1.01554273095083,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6067",0.954906475185741,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6068",1.13565575648481,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6069",0.935081494902946,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6070",1.11871329629201,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6071",1.29940881471682,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6072",1.10530282176761,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6073",1.01544125522786,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6074",1.03101326199422,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6075",1.16149086860856,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6076",1.12098034460791,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6077",0.989246487097216,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6078",1.20972215841283,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6079",1.08257672780075,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6080",1.27803737413433,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6081",0.892762501445722,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6082",1.14617545044602,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6083",0.987717433789182,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6084",0.971204492850643,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6085",1.1161535078157,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6086",0.930975348855278,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6087",0.9589252322259,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6088",1.04404626226383,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6089",1.02372195874273,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6090",1.15611554509876,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6091",1.19891760366595,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6092",1.02891846128755,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6093",1.03041501230054,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6094",0.844067691838379,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6095",0.924445206818396,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6096",0.924169603714015,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6097",1.06791478011978,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6098",1.19356058663847,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6099",1.13895992841753,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6100",0.854850457389045,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6101",1.00425479374086,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6102",1.01506969876647,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6103",0.976066567449143,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6104",1.15074234517765,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6105",0.941007674057084,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6106",0.966892240699882,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6107",1.14741866062094,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6108",1.02400966280954,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6109",0.947671357078399,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6110",1.10947974127503,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6111",1.08014531315266,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6112",0.91725505219139,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6113",1.02114706654672,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6114",1.07221155486499,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6115",1.17078917694124,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6116",0.93332492423611,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6117",1.06044397546877,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6118",1.01384989740954,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6119",0.955734368528281,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6120",0.898212897746402,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6121",1.00545279817796,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6122",1.12685359842213,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6123",0.998344365022979,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6124",1.02337585490696,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6125",1.00346570613862,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6126",0.939592531126532,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6127",0.884396136805438,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6128",1.14103888813684,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6129",0.972950450175162,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6130",1.07368491702385,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6131",0.954962781070081,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6132",1.03299204498225,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6133",1.03733343353208,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6134",1.01642762381843,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6135",1.13020146561391,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6136",1.0654493280142,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6137",1.09577363300756,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6138",1.1798659116187,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6139",1.09588068626797,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6140",0.909729152139975,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6141",1.07397476710478,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6142",1.02902849748517,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6143",1.01899285563672,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6144",1.29865269848981,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6145",1.01928361252309,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6146",1.07241086155027,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6147",0.943770569390118,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6148",1.02476238372526,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6149",0.838526983646882,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6150",1.03298060886443,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6151",1.06327230444982,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6152",1.01199190775152,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6153",1.0382364213227,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6154",0.776258292635573,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6155",0.995741272531463,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6156",1.04732750857724,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6157",1.06334124620324,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6158",0.883228340864586,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6159",1.04125601265511,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6160",1.05880395968265,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6161",0.946886497996738,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6162",1.09853126908164,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6163",1.07136101083705,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6164",0.934574552500029,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6165",0.853544323848056,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6166",1.03023033431047,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6167",0.867146732395793,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6168",1.1251849282155,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6169",0.938938959340524,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6170",1.01403098978006,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6171",0.976950702903652,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6172",1.0412324078833,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6173",1.04561419056589,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6174",1.0116651836534,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6175",1.17528863865709,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6176",0.884183619093309,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6177",0.981899319507797,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6178",0.93201001057352,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6179",0.967527026073542,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6180",0.946264799814055,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6181",0.880438281737935,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6182",1.12909472121975,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6183",0.999028951359254,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6184",1.25011104807526,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6185",1.02975731433166,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6186",1.02270762880258,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6187",1.06545064611474,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6188",1.09361226328764,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6189",0.930936979853907,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6190",1.14073940326176,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6191",1.34626788001097,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6192",0.912978358366849,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6193",0.946348110737731,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6194",0.884212961530352,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6195",1.0816969201123,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6196",1.02234870328568,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6197",1.06704744015577,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6198",0.940610549816316,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6199",1.04733869260672,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6200",1.07026062601684,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6201",0.94984297954532,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6202",1.06825854454762,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6203",0.991765887349622,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6204",0.996667865815266,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6205",1.08865404091167,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6206",1.18790788174222,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6207",0.923275763176893,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6208",0.992196588361505,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6209",1.18911558500598,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6210",0.977157719285838,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6211",0.977588984362987,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6212",1.00519461934626,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6213",1.09778089708307,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6214",0.941899811342428,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6215",1.09441871215852,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6216",0.900659024126867,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6217",1.01758186979675,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6218",0.889642685583499,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6219",1.14332965744624,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6220",0.965753916255451,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6221",1.1210860451224,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6222",1.05598441957955,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6223",1.17884476290199,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6224",1.10156424144564,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6225",0.732438189310205,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6226",1.08008011709723,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6227",1.07871662148658,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6228",1.25479165973672,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6229",1.10002641909171,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6230",0.866924479216798,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6231",1.04591042780512,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6232",0.965958103983358,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6233",0.996492039587716,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6234",1.08716332749006,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6235",1.17839849857661,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6236",0.972813177035655,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6237",1.01394117951127,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6238",1.12835108113889,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6239",0.997107297501126,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6240",1.09932473861236,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6241",0.903413613568667,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6242",1.07976801872787,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6243",0.91873835829136,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6244",0.960735018287066,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6245",1.00306135156077,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6246",0.966468530765143,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6247",1.01389876043103,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6248",0.994001211917726,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6249",0.992573269974722,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6250",0.952244239363482,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6251",1.08486227615314,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6252",1.12913789989876,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6253",1.0138631267992,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6254",0.885618930283807,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6255",1.02114271522369,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6256",1.01741031458165,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6257",0.969857520039268,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6258",0.90475671865232,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6259",1.08751040240887,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6260",0.975093364218949,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6261",1.13286556856576,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6262",1.06434340796438,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6263",1.16532568411348,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6264",0.95115764566293,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6265",1.08626442785187,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6266",1.08683477402848,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6267",1.02100720308039,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6268",0.984883427054945,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6269",0.932785870452571,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6270",0.976031076596602,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6271",1.10559320301349,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6272",0.972790245395802,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6273",1.1036454753773,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6274",1.1631060665367,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6275",1.12073897190799,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6276",1.09145322525718,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6277",0.958763997352133,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6278",1.08700718111324,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6279",1.00676606191413,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6280",0.983840389588308,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6281",1.00848159703759,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6282",0.838892828280044,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6283",1.01772233828537,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6284",1.08459602332817,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6285",0.866503873091776,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6286",1.16059271159148,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6287",1.08459038569639,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6288",0.785651124304349,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6289",0.934860682083885,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6290",0.979118748792849,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6291",1.12753438376897,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6292",1.0561651590583,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6293",0.962284667873589,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6294",1.00210593651512,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6295",1.05024876926731,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6296",0.992134926513745,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6297",1.02061249313224,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6298",0.997326180261328,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6299",0.949314636089067,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6300",1.15307988545809,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6301",0.989864311896582,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6302",1.01535541403644,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6303",1.13964345599721,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6304",1.02214282487709,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6305",1.01491675725754,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6306",1.10005599446154,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6307",0.933392403302409,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6308",1.10697455227124,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6309",0.930712685259514,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6310",0.99330587218524,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6311",1.08911513770757,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6312",0.889234386915641,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6313",1.07838971117516,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6314",0.891745037299312,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6315",1.11487409218227,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6316",0.980390439492254,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6317",1.05921172538344,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6318",1.01619394743994,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6319",1.08401364060514,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6320",0.979158151059975,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6321",0.919241147579942,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6322",0.906783131673571,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6323",1.18709585538826,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6324",1.2215351053651,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6325",1.17021739598352,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6326",0.780913351753618,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6327",1.02711544191765,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6328",0.966261141745652,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6329",0.928531381597725,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6330",1.02299960422726,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6331",0.960776790307433,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6332",0.952456001116702,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6333",0.951495141911799,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6334",0.95247788625316,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6335",1.02261638646622,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6336",0.911946959392433,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6337",0.986714111378196,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6338",1.25328137291018,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6339",1.0536561988257,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6340",1.07561134120287,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6341",1.0954865286913,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6342",1.05736596276441,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6343",1.03672041429529,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6344",1.07585577578037,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6345",1.04194758064716,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6346",1.05680593567418,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6347",1.17075877914797,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6348",1.08064939947714,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6349",0.813229510486038,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6350",1.01988156554082,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6351",0.951255882840683,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6352",0.975759851851748,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6353",1.14005365153546,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6354",0.995647470025221,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6355",0.96594505458192,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6356",0.898536441482683,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6357",0.90067785920075,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6358",0.981681823096217,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6359",0.91169194283063,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6360",1.10051451724844,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6361",0.914444175782441,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6362",1.01854931057085,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6363",1.08054061508932,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6364",1.08227661154593,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6365",0.980263757474709,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6366",0.923721542434757,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6367",0.960690671323849,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6368",0.972131858589083,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6369",1.02632290077233,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6370",0.82293926977007,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6371",1.24631924523539,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6372",1.04406277143282,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6373",0.984033644061332,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6374",1.03831970354969,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6375",1.0368476314314,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6376",1.11793763335107,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6377",0.864806048437514,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6378",1.08469546971035,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6379",1.07483992575097,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6380",1.08841431277386,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6381",1.07794849905247,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6382",1.01353858433041,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6383",0.975811518977734,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6384",1.18146457208305,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6385",1.05547432569572,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6386",1.08238209546086,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6387",0.791031976279438,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6388",0.954306638188637,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6389",1.11456822207943,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6390",1.06068888600311,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6391",0.98661698115366,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6392",1.01884974224782,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6393",1.04136902376444,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6394",1.16180001485727,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6395",1.15995537893785,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6396",0.963473407143657,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6397",1.02411722682632,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6398",1.02931343341619,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6399",1.04258088841338,"Q-Learning with relaxed lasso","Scenario 4","psi0"
"6400",0.99982172088755,"Q-Learning with relaxed lasso","Scenario 4","psi0"
